"author_id","conversation_id","created_at","id","relevancy","sentiment","text"
"1372211006148014081","1477971948831326209","2022-01-03T11:55:46.000Z","1477971948831326209","no",,"Ice &amp; Fire by ONF... I have been in love with that song since its release nearly 3 years ago and it's still number one for me https://t.co/1veFSdZbtm"
"1251324029123747841","1477972393213628417","2022-01-03T11:57:32.000Z","1477972393213628417","no",,"THESE SONGS ARE ALL SO GOOD OMGGGG #常闇トワ2周年記念 https://t.co/6DYKWI7w1B"
"62407961","1477972510188658692","2022-01-03T11:58:00.000Z","1477972510188658692","no",,"Let´s fly with the #sugaboomboom beat  😈😈 “Suga Boom Boom” Remix mash up wingsuit 😈😈  https://t.co/KzrPZcxyGp"
"2847033499","1477972885431930882","2022-01-03T11:59:29.000Z","1477972885431930882","no",,"Ah, I'm die, thank you forever. This was an amazing concert for Towa's 2nd Anniversary. So much power in these songs... #常闇トワ2周年記念 https://t.co/pFkjqv6Vpp"
"803945912271679488","1477973352836960258","2022-01-03T12:01:21.000Z","1477973352836960258","no",,"Organic #Spotify Music Promotion:  -Track submission to Playlists  -Get 1000's of real US plays -All plays elegible for royalties -Playlists for many music genres  -Increase continuously your audience listeners   Check Promo Plans =&gt; https://t.co/dLa98pvILa   #SpotifyPlaylists https://t.co/Mk26Zk1JUY"
"1308246779284975616","1477973932435197954","2022-01-03T12:03:39.000Z","1477973932435197954","no",,"Now playing Starley - Call On Me (Ryan Riback Remix) by Starley! Listen https://t.co/wX7TIX2B1m"
"1417131758802411522","1477974243564732417","2022-01-03T12:04:53.000Z","1477974243564732417","neutral","neutral","I ON NIBY BYŁ SOLISTĄ, TAK? A MA WIĘKSZY HYPE NIŻ... AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA POŻAR, RATUNKU, nie wiem ilu będzie mieć członków Tempest, ale AAAAAAAAAAAAAAAAAAAAAAAAA https://t.co/uImT3RNnpe"
"283234903","1477974408639787011","2022-01-03T12:05:33.000Z","1477974408639787011","no",,"This is my favourite summer music gig, and I get to be up there having a dance around 🤭  @fremantleartscentre, arvo of Sunday 6 Feb, playing with the stunning sounds of @banjolucia @ Fremantle Arts Centre https://t.co/2M9YBPOydt"
"803584689386778624","1477975325376225280","2022-01-03T12:09:11.000Z","1477975325376225280","no",,"Ksoo freedom from the clutches of the acting industry for 3 business days please sing me a little song my tiny man"
"1301172510","1477975470553456640","2022-01-03T12:09:46.000Z","1477975470553456640","no",,"I guess South Africa didn't enjoy losing the 1st Test? So much chin music!   #INDvSA"
"1251324029123747841","1477975901497290752","2022-01-03T12:11:29.000Z","1477975901497290752","no",,"Happy 2nd Anniversary Towa-sama~! The concert was so goooooooood!!! And all the new songs are SO GREAT!  #常闇トワ2周年記念 https://t.co/IBwXqNwET1"
"325426226","1477975949677236225","2022-01-03T12:11:40.000Z","1477975949677236225","no",,"SONG IS STRAIGHT BANGER AND THATS A FACT!!! 【オリジナル曲】　FACT/常闇トワ　【フルMV】 https://t.co/HouXWlDluf  #常闇眷属"
"22906827","1477976039515045889","2022-01-03T12:12:01.000Z","1477976039515045889","no",,"I think Two Fux should be on my Fan Made Setlist...even though Adam only did the song with Queen. It be still ok won't it #glamberts??"
"1092378031","1477976117709524996","2022-01-03T12:12:20.000Z","1477976117709524996","no",,"‘I want Mickey by Toni Basil played at my funeral’: Sophie Ellis-Bextor’s honest playlist https://t.co/1we4S72gjJ"
"1527679920","1477976376267317248","2022-01-03T12:13:22.000Z","1477976376267317248","neutral","neutral","Bravo! Beautifully perfection stage!👏  I’m blown away with Towa Sama and your special guests! Original Song totally the best with beats and rock!   Thank you everyone who joined on stage and Towa Sama! Congratulations on your 2nd Anniversary!👾  #常闇トワ２周年記念 https://t.co/7kpoIjMNHs"
"1303553862079377408","1477976393296216064","2022-01-03T12:13:26.000Z","1477976393296216064","no",,"“If that music reaches number 1 in the charts it’s an added bonus, but he’s not chasing it anymore, he’s being real and that is what makes him one of most emotive lyricists of modern times.” -TBHonest on Louis Tomlinson https://t.co/MgDdAOVstD"
"1855737487","1477977055245570053","2022-01-03T12:16:04.000Z","1477977055245570053","no",,"I'm adding all of these songs to my playlist. ❤️ https://t.co/25Z5F6A90x"
"4168373293","1477977558612254721","2022-01-03T12:18:04.000Z","1477977558612254721","no",,"When the fuck did bass strings get so expensive?"
"1301172510","1477977710517374979","2022-01-03T12:18:40.000Z","1477977710517374979","no",,"I guess South Africa didn't enjoy losing the 1st Test—lotta chin music.   #INDvSA"
"2886362803","1477978040218963969","2022-01-03T12:19:58.000Z","1477978040218963969","no",,"That live was so amazing, the guests were perfect and the songs were really fun!  And the new songs are absolute bangers! ! Congrats Towa-sama on your 2nd anniversary and your first EP! ! ! !  #常闇トワ2周年記念 https://t.co/vUgwzmyB1u"
"586138753","1477978355190226948","2022-01-03T12:21:14.000Z","1477978355190226948","no",,"Dido....... Here W/ Me......... #Monday"
"962220691125821440","1477978472207183872","2022-01-03T12:21:41.000Z","1477978472207183872","no",,"That live was fantastic! Many guests and interesting lineups! The new songs on the EP are amazing!! Thank you for the live, Towa-sama, and let's continue having fun in 2022!!  #常闇トワ2周年記念"
"863040007149203456","1477979061582385154","2022-01-03T12:24:02.000Z","1477979061582385154","no",,"Surface Pressure is hard to beat of the Encanto songs, but all of them borrow their way into your brain"
"1264784648841728001","1477979097993072643","2022-01-03T12:24:11.000Z","1477979097993072643","yes","pro","rectified a wrong https://t.co/Wu11lP5r4r"
"1229633724272132096","1477979179023052813","2022-01-03T12:24:30.000Z","1477979179023052813","neutral","neutral","Vocal + | Vocal for creative writers and storytellers https://t.co/YHjEJ7YVzi"
"1431534109294161920","1477979215152787461","2022-01-03T12:24:39.000Z","1477979215152787461","no",,"✨ First Following  I just discovered my first following on Twitter, it's VoicesOfNathan and I followed them on 08/28/2021 at 10:31:33! Who's your first following?  ➡️ https://t.co/YuvBOhXSKx https://t.co/a2LmlcpBNn"
"142262870","1477979325177733122","2022-01-03T12:25:05.000Z","1477979325177733122","no",,"#nowplaying Michael Franks - Island Christmas Listen at https://t.co/oQwYgPDmh4 https://t.co/GUaLmv9V0D #smoothjazz #fusion #cooljazz #chill"
"1049250824","1477979704472735744","2022-01-03T12:26:35.000Z","1477979704472735744","no",,"PTA PSA: @licoricepizza is charming as hell and might just be my favourite coming of age film of the last decade. It feels so effortless yet there are some quite complex sequences throughout. The two leads are a breath of fresh air and the soundtrack would impress even Tarantino."
"1527679920","1477979767727013888","2022-01-03T12:26:50.000Z","1477979767727013888","no",,"I can’t believe Towa Sama did a counter counter for the whole two years with her OG song ‘Akuma’.   As expected of an Akuma👾"
"906860308324532225","1477979821900664833","2022-01-03T12:27:03.000Z","1477979821900664833","no",,"Sublime. Spiegel im Spiegel for Cello and Piano (Arvo Pärt) https://t.co/ipk50slj2C via @YouTube"
"29344620","1477980131381571584","2022-01-03T12:28:17.000Z","1477980131381571584","neutral","neutral","Just chillin' taking time... and using tiny brushes cause i like to. https://t.co/Khzw8BuUes"
"1420992534021492739","1477980382440034304","2022-01-03T12:29:17.000Z","1477980382440034304","no",,"I wanna be a pretty, tanned, beachy Aussie girl but I also wanna be a classy woman who's getting her life on track but I also, also, also am a former emo kid.. ajdhksjsksjd I'm legit all 3 instead 🥲"
"431143812","1477980490779009028","2022-01-03T12:29:43.000Z","1477980490779009028","no",,"Sigala - Easy Love (Radio Edit) https://t.co/LMcMmI539q"
"2944463869","1477980651362131968","2022-01-03T12:30:21.000Z","1477980651362131968","no",,"Another great song on RadioByron Eet by #respektor Tune in to the party on The Bay @radiobyronbay https://t.co/NXjd1WeOFd"
"2181831451","1477980901057306630","2022-01-03T12:31:21.000Z","1477980901057306630","no",,"#NaanPizhai Beautiful Lyrics ❤️ https://t.co/46UYagO1kf"
"1066277620491333633","1477981007483572229","2022-01-03T12:31:46.000Z","1477981007483572229","no",,"I just typed instruments like “instrums”"
"1440532650054152200","1477981014085419008","2022-01-03T12:31:47.000Z","1477981014085419008","neutral","neutral","interaction time bc i hv a lot of new moots so lets interact &lt;3 - stolen https://t.co/KfbMx81qVt"
"1456047767248248832","1477981077218246660","2022-01-03T12:32:03.000Z","1477981077218246660","no",,"Final previews of some of #squidgame themed Beaters, more of the contestant mix! More traits are available in the pool. These will be bucketed into the Pop Culture pack, along with many other inspired themes 🙌   More about the packs can be found here: https://t.co/xW2SgjfWrJ https://t.co/hWA7J39kDk"
"333354061","1477981162916048899","2022-01-03T12:32:23.000Z","1477981162916048899","no",,"Of the 371 tracks I streamed in December, I was mostly loving Various Artists!  #MyDeezerMonth  via @Deezer"
"878110194223300609","1477981178938359809","2022-01-03T12:32:27.000Z","1477981178938359809","no",,"May have just learnt My Hero Academia: Peace Sign's main melody on guitar for fun. Man my fingers are sore, but this is one of my favorite anime openings and I'm going to learn it completely and master it. Loving playing guitar again!"
"243625829","1477981189143089153","2022-01-03T12:32:29.000Z","1477981189143089153","no",,"IVE - ELEVEN I stan this rookie group and this song so much lol. It's so addictive I keep listening to it. https://t.co/Xr7UPUJw8y"
"1303553862079377408","1477981694816776192","2022-01-03T12:34:30.000Z","1477981694816776192","no",,"I was in a shopping centre with my friend the other day &amp; I heard Two of Us on the speakers, I literally stopped dead in my tracks &amp; made the strangest fond noise. My friend was so confused. I just pointed to the roof and said “Louis” 🥺"
"37617497","1477982260301221889","2022-01-03T12:36:45.000Z","1477982260301221889","no",,"The Nebraska album puts me to sleep. In the best way"
"1374609836063682560","1477983205873512448","2022-01-03T12:40:30.000Z","1477983205873512448","no",,"It hasn’t even been a week yet of 2022 and this man is blessing us Friday the song going on repeat all year 😌 https://t.co/0B9U5rVWmo"
"95659890","1477983334357635072","2022-01-03T12:41:01.000Z","1477983334357635072","no",,"I love heavy music so much.  I want to be apart of bringing it to people and impact peoples lives with our music like my favourite bands impacted mine!  My ultimate goal is to pay it forward in the same way 🖤"
"3214893838","1477983456340504576","2022-01-03T12:41:30.000Z","1477983456340504576","no",,"yo jyp @followjyp @JYPETWICE shoutouts to u my boi with them outfits in that girls' generation gee cover on the 13th of March 2016"
"942613512223825920","1477984597904220163","2022-01-03T12:46:02.000Z","1477984597904220163","neutral","neutral","i have the encanto soundtrack stuck in my head but its like insane how loudly its playing in my brain i can barely have thoughts around singing the songs on repeat what the fuck"
"2181831451","1477984722219245570","2022-01-03T12:46:32.000Z","1477984722219245570","no",,"Omggggg what a great start to the year, Thalaiviiiiiiiiiiiiiiii looks breathtaking in every single frame..   #KaathuVaakulaRenduKaadhal has BLOCKBUSTER written all over it!!!#LadySuperstar #Nayanthara    #NaanPizhai Song   ➡️  https://t.co/YB9PhRnU7U https://t.co/438dFIMlm7"
"142262870","1477984772332863490","2022-01-03T12:46:44.000Z","1477984772332863490","neutral","neutral","#nowplaying Mezzoforte - Hardwired Listen at https://t.co/oQwYgPDmh4 https://t.co/GUaLmv9V0D #smoothjazz #fusion #cooljazz #chill"
"892104199","1477986644879806464","2022-01-03T12:54:10.000Z","1477986644879806464","neutral","neutral","'  Sing to him a new song; play skillfully, and shout for joy.' (Psalms 33:3 NIV)    #Bible https://t.co/kDsaX932OH"
"1215842883057537025","1477987100263809024","2022-01-03T12:55:59.000Z","1477987100263809024","no",,"ateez’s first 5 albums are actually flawless if u think about it"
"1441121440514789378","1477987472109801476","2022-01-03T12:57:27.000Z","1477987472109801476","neutral","neutral","That’s a broad sweeping statement. I don’t have time to read books cause I spend all of my free time learning practicing music, painting or gardening… I’m intelligent, ambitious and creative 🤷🏻‍♀️ https://t.co/1laYY7B7pC"
"854804226","1477988148776882177","2022-01-03T13:00:09.000Z","1477988148776882177","no",,"Miss feeling music in my veins."
"1304975737124839431","1477988443858735105","2022-01-03T13:01:19.000Z","1477988443858735105","no",,"The last 3 days I've been hooked on #recovery mainly not afraid and the old school @Eminem lyrics speak truth and I feel the lyrics. Check out 25 To Life [Explicit] by Eminem on Amazon Music https://t.co/nTdoVCUA2l"
"1152970787046875136","1477988540038344705","2022-01-03T13:01:42.000Z","1477988540038344705","no",,"#1 saddest song hits by vierra seandainya"
"142262870","1477988647400058882","2022-01-03T13:02:07.000Z","1477988647400058882","neutral","neutral","#nowplaying Alex Lattimore - Keep Risin' to the Top Listen at https://t.co/oQwYgPDmh4 https://t.co/GUaLmv9V0D #smoothjazz #fusion #cooljazz #chill"
"3016282779","1477990614482309121","2022-01-03T13:09:56.000Z","1477990614482309121","neutral","neutral","Hmmm i tried putting on a playlist of songs from the NFS games I played as a kid and I gotta give EA credit, props for censoring the gratitious amount of homophobic slurs that litter these songs omg"
"1389351481225121796","1477990645306253313","2022-01-03T13:10:04.000Z","1477990645306253313","no",,"Ok let’s make a thread 🧵 : Kate Moss doing coke in the bathroom playlist ~ even BETTER🔥🎧 ~  You’re welcome 🥀 https://t.co/xkgZKi6qsI"
"2923594380","1477990762159783939","2022-01-03T13:10:32.000Z","1477990762159783939","no",,"Plans To Watch Vivy: Fluorite Eye’s Song (https://t.co/1BrqPSm0rj) #AniList #ヴィヴィ"
"1062666434407366656","1477990811006427142","2022-01-03T13:10:43.000Z","1477990811006427142","no",,"Hahaha the music they are playing during the break at the atp cup is the first album I ever bought. Living in the 70’s by Skyhooks. Absolutely loved that band in my early teens. 🥰 https://t.co/GcHsqvVx74"
"1108286990435287041","1477991905921159168","2022-01-03T13:15:04.000Z","1477991905921159168","no",,"Ska is literally the best music genre ever"
"26187978","1477992252215492608","2022-01-03T13:16:27.000Z","1477992252215492608","neutral","neutral","Who has already failed? https://t.co/S4CrPjBWC2 https://t.co/zJ4pN9X0ux"
"943044973867384832","1477992481715212290","2022-01-03T13:17:22.000Z","1477992481715212290","no",,"Playlist Alert 🔊 Energy Booster: Hip-Hop #Spotify #NowPlaying #NewMusic #NewMusicMonday #MondayMotivation #MyPlaylistFinder https://t.co/QjJp9szR23"
"142262870","1477992537520488453","2022-01-03T13:17:35.000Z","1477992537520488453","no",,"#nowplaying Evan Carydakis - Ponderosa Listen at https://t.co/oQwYgPDmh4 https://t.co/GUaLmv9V0D #smoothjazz #fusion #cooljazz #chill"
"1308246779284975616","1477992802722230276","2022-01-03T13:18:38.000Z","1477992802722230276","no",,"Now playing Ian Carey - Last Night (Ft. Snoop Dogg &amp; Bobby Anthony) by Ian Carey! Listen https://t.co/wX7TIX2B1m"
"4850926690","1477992959899430914","2022-01-03T13:19:16.000Z","1477992959899430914","neutral","neutral","I thought I was in stoppage time of piano season. But a 2nd leg awaits me"
"453373363","1477993766988378113","2022-01-03T13:22:28.000Z","1477993766988378113","no",,"Night friends!  ‘Yesterday has been and gone…’  Whenever I post this song it gets a minimal response…show your love people! This ditty deserves it!  ‘…and to all of you!’ 🍻🤘😀  #OzzyOsbourne https://t.co/rVsuRw0Dp0"
"126821325","1477994545446981634","2022-01-03T13:25:34.000Z","1477994545446981634","no",,"I know it's past midnight but Ive just decided to take up rollerskating 🛼 https://t.co/qGhof9tB2t"
"1446436509981184000","1477995457192161283","2022-01-03T13:29:11.000Z","1477995457192161283","no",,"The soundtrack in #Undertale is unmatched. That is all."
"1078252470","1477996397521555456","2022-01-03T13:32:55.000Z","1477996397521555456","neutral","neutral","They think it's not fair to them, but I bet you if I recorded vocals higher than anyone ever before they'd use it for themself."
"132256378","1477996790179717120","2022-01-03T13:34:29.000Z","1477996790179717120","no",,"#NaanPizhai A lovely song with amazing music and soothing vocals! Chartbuster right from the word “Go” and I’m in love with it already….. @sashasublime #RaviG @anirudhofficial - you’re a gem of a musician.. thanks for this song! @VijaySethuOffl @VigneshShivN 🎶"
"1078252470","1477997135895285761","2022-01-03T13:35:51.000Z","1477997135895285761","yes","against","It's just the way these scum are, they think you can just play the highest vocals ever in the world free for them. They're mental"
"992821453","1477997927943471104","2022-01-03T13:39:00.000Z","1477997927943471104","no",,"kept awake cause my brain won’t stop thinking about the songs and extra narratives that could be added/expanded if encanto was expanded to be a broadway length musical"
"1078252470","1477998028686462980","2022-01-03T13:39:24.000Z","1477998028686462980","neutral","neutral","They won't get it on here, you don't do the highest vocals ever on the Internet, they can't use it and know who the person is. They think they're allowed to touch you and use your voice."
"790730745723523072","1478000024692969479","2022-01-03T13:47:20.000Z","1478000024692969479","neutral","neutral","#nowplaying Soul Prophet &amp; Jason Eli - Two Steps Behind (feat. Jess Matthews) - [Jason Eli remix] #less #talk #more #music #australia #urban #goodvibes"
"984386396101079042","1478000668031873027","2022-01-03T13:49:53.000Z","1478000668031873027","neutral","neutral","I'm claiming the entire Cowboy Bebop soundtrack for the trans community you're welcome"
"33586330","1478000671404093443","2022-01-03T13:49:54.000Z","1478000671404093443","neutral","neutral","Today’s song: https://t.co/rFaTVPGC1f"
"431143812","1478000740694114308","2022-01-03T13:50:11.000Z","1478000740694114308","neutral","neutral","Sean O'Boyle - 38 Timpani https://t.co/LMcMmI539q"
"1456044024679206915","1478001234573332481","2022-01-03T13:52:08.000Z","1478001234573332481","no",,"ATINY IF YOU HAVE THE TIME CHECK OUT THIS SONG ‼️ it’s honestly so good 🔥 https://t.co/C13ihO2ljl"
"3033391","1478002186030174210","2022-01-03T13:55:55.000Z","1478002186030174210","no",,"that's actually a gruesome cover for 1960s album"
"1052878949926092800","1478002685169356802","2022-01-03T13:57:54.000Z","1478002685169356802","no",,"Playing now:  KNOCK OUT FEAT. ΚΩΝΣΤΑΝΤΙΝΟΣ ΝΑΖΗΣ - ΟΤΑΝ ΠΟΝΑΩ ΤΟ ΓΛΕΝΤΑΩ (2021)   Listen:   https://t.co/k3sxfys0BE"
"836941611619639296","1478002852102500352","2022-01-03T13:58:34.000Z","1478002852102500352","no",,"Hot take but I think @palewaves could be one of the most underrated bands of this generation"
"130375729","1478002941122387972","2022-01-03T13:58:55.000Z","1478002941122387972","no",,"@Tessicat @FilmMomatic @genuinebrag @amiewee Tay Zonday the anti-racism song pioneer? https://t.co/Lp4kKFxb0R"
"2944463869","1478003320769949700","2022-01-03T14:00:26.000Z","1478003320769949700","no",,"Another great song on RadioByron Kansas City by The New Basement Tapes Tune in to the party on The Bay @radiobyronbay https://t.co/5Yu5RE5oOc"
"1365789659389784065","1478003463329968129","2022-01-03T14:01:00.000Z","1478003463329968129","no",,"⏩ Juke joint jezebel / Mortal Kombat soundtrack / KMFDM / headphones  🎧 YouTube link: https://t.co/ZcENpwYuwb https://t.co/qtweBQQzG7"
"1460899128259399683","1476310051362988033","2021-12-29T21:51:59.000Z","1476310051362988033","no",,"First crypto #Giveaway 2 $SOL to the lucky winner.   Criteria: ⚫️You must follow the @CryptodotNP  ⚫️#Shillme your fav #Altcoins or #memecoin   MUST  Like-Retweet -Comment 🚀  Time starts now ⏳ Giveaway will end at 01/01/2022 12:00am #UTC"
"1393757732566552579","1476661243045814272","2021-12-30T21:07:30.000Z","1476661243045814272","neutral","neutral","Gm ☕️ Been taking a little break recently. Wanted to say a big, big thank you to all my collectors, friends and fellow artists. It’s been a really rewarding year for me personally, none of which would be possible without every single one of you. Cheers to us all ✨ LFG 2022! https://t.co/bfuLmxYOex"
"113203811","1476815458103816192","2021-12-31T07:20:17.000Z","1476815458103816192","no",,"My 17 year old daughter drove out 10:30 at night 3 days ago to see how harvesting was going and got a job on the ferry bin. She worked until one the first night and every day since. https://t.co/Bacd6WjelM"
"22353361","1476852330309963777","2021-12-31T09:46:48.000Z","1476852330309963777","neutral","neutral","I can’t wait to say a big cya to this year. Hit my lowest points, said my hardest goodbye, started therapy, but also met some amazing people &amp; eventually got through it in the end.  Thanks to everyone that stuck by me this year &amp; supported my stream. Here’s to a better 2022 🤍"
"1062666434407366656","1476856841866936320","2021-12-31T10:04:44.000Z","1476856841866936320","neutral","neutral","Happy New Year! Let’s toast to yesterday’s achievements and tomorrow’s bright future! Idemo! https://t.co/iwgkdBzXTt"
"1258895358","1476885899401039873","2021-12-31T12:00:12.000Z","1476885899401039873","no",,"Happy New Year little friends in my phone   I’m continuously grateful for you all   (Except for the people who fight over calling it an appendectomy vs appendicectomy. Those people can go.  It’s clear that appendicectomy is the more correct)"
"2734546271","1476901780789215234","2021-12-31T13:03:18.000Z","1476901780789215234","no",,"Happy New Year from a sleepy Sydney apartment :) https://t.co/2DP68LecYr"
"1395370430647570432","1476909007314960385","2021-12-31T13:32:01.000Z","1476909007314960385","no",,"happy new year friends!"
"1158706818740154370","1476915962867695617","2021-12-31T13:59:39.000Z","1476915962867695617","no",,"님들 새해 복 많이 받으세요!! Happy New Year everyone!  I have a lot of things I hope for 2022, but mainly I just hope it is better than this year. I am grateful for all of you, you make my life so much better, and I hope you have an amazing safe celebration with family. https://t.co/2fLBZQOCl8"
"374961681","1476927721011761153","2021-12-31T14:46:23.000Z","1476927721011761153","no",,"Happy New Year guyses 🥳… This is probably our first crossover with the girls still awake with literally no plans of sleeping anytime soon. We prayed, we burned a candle and some incense. Couldn’t have asked for a better way to enter into the one and only 2022!!!! https://t.co/dtGOrxmynt"
"1177586801197740033","1476930844803559424","2021-12-31T14:58:48.000Z","1476930844803559424","no",,"happy new year friends! 🎉💖 https://t.co/WP0A3TD6Xo"
"19745365","1476935399658319873","2021-12-31T15:16:54.000Z","1476935399658319873","no",,"Happy New Year from Sydney, Australia!!! @sydney_sider #ilovesydney #SydNYE https://t.co/e32b8IUWLP"
"149590738","1476940490511585281","2021-12-31T15:37:07.000Z","1476940490511585281","no",,"Happy New Year you legends from downunder! What’s 2022 going to be for you? https://t.co/9GmBmnVStB"
"1217025882","1477011537680220166","2021-12-31T20:19:26.000Z","1477011537680220166","neutral","neutral","Good morning &amp; a Happy New Year to all of you from all of us. https://t.co/mTFm4izH48"
"25960199","1477013818157027335","2021-12-31T20:28:30.000Z","1477013818157027335","neutral","neutral","Happy New Year to all my Twitter folk. You brighten and lighten the day. I know it can be a toxic platform, but I’m genuinely filled with gratitude for all those I connect with. You’re all tops. https://t.co/csehOMhhPA"
"1068714708146900992","1477036609711132676","2021-12-31T21:59:04.000Z","1477036609711132676","neutral","neutral","Good morning on the 1st day of 2022 Bring it on I am ready 👍👍🌞🌞🎉🎉 https://t.co/Q1SiJPLC1w"
"46292189","1477046515000496130","2021-12-31T22:38:26.000Z","1477046515000496130","no",,"Happy to report in the 'pinch punch' stakes w/ the family, I drew w/ Miss 16, got done in by Master 9 &amp; got Miss 13. All in all I'll take that. In relation to the wife, she's lodged a dispute claiming she got me first. But it has been dismissed &amp; I declared myself the winner!"
"42384354","1477054399901958144","2021-12-31T23:09:45.000Z","1477054399901958144","no",,"Happy new year frienderinos!"
"955663691780833280","1477061189167292416","2021-12-31T23:36:44.000Z","1477061189167292416","no",,"GM  @basedfishmafia @MightyManateez @AlphaDroids   #mightymanateez #bfm #fishmafia #alphadroids"
"2889732793","1477068098914197508","2022-01-01T00:04:12.000Z","1477068098914197508","no",,"2022 has arrived in London with a bang! Happy new year all of my UK friends 😀 https://t.co/pEdWlrnjIV"
"38630406","1477069286036631554","2022-01-01T00:08:55.000Z","1477069286036631554","yes","pro","*Cracks knuckles* https://t.co/pf6XkM1kef"
"1283885249458352128","1477069552261365760","2022-01-01T00:09:58.000Z","1477069552261365760","no",,"Happy new year! https://t.co/YPlzyBhDmA"
"47791811","1477069822139662337","2022-01-01T00:11:02.000Z","1477069822139662337","no",,"Happy new year to all the Brits ... From 8 hrs ahead ... Have a blast ... 🎉🎊 https://t.co/f1wUD25ZTz"
"947280390229594113","1477070208288243714","2022-01-01T00:12:34.000Z","1477070208288243714","no",,"Best way to spend the first hours of 2022: watching those poor saps in NYC still stuck in 2021 celebrate the death of that fucking year.  Happy new year, ya'll. https://t.co/8Qkr4hqDbX"
"1687033218","1477071309121064960","2022-01-01T00:16:57.000Z","1477071309121064960","no",,"Well at least now I know where I'm going wrong. 🤣🤣  Love you #BettyWhite https://t.co/3Ea0pPnwNi"
"1215050448660385792","1477075877066264576","2022-01-01T00:35:06.000Z","1477075877066264576","no",,"I is going to try some ballet today. What about you? #cats #Caturday https://t.co/QkuB219HSE"
"531916746","1477078413529993218","2022-01-01T00:45:11.000Z","1477078413529993218","no",,"I know I say this every year, but HAPPY NUDE QUEER to all :-)"
"27369998","1477080542994583554","2022-01-01T00:53:38.000Z","1477080542994583554","no",,"Happy new year 🎉 ✨️   https://t.co/10HBzaEjLF"
"151543415","1477082435821072385","2022-01-01T01:01:10.000Z","1477082435821072385","neutral","neutral","We are out for the first time in two weeks. https://t.co/2hn0jBiKpV"
"337772844","1477082572433756163","2022-01-01T01:01:42.000Z","1477082572433756163","neutral","neutral","Surreal. Happy new year! https://t.co/HIlUKiRCep"
"1465438984654311425","1477082973061087232","2022-01-01T01:03:18.000Z","1477082973061087232","no",,"Happy new year from Gold Coast, Australia! @goldcoast @Queensland https://t.co/95d68tE2Ut"
"1292740051420344321","1477087474388127744","2022-01-01T01:21:11.000Z","1477087474388127744","no",,"Damn I'm 30 this year. Is there an introduction? Do I need to know anything? #newyears  #dirty30"
"926657276307312640","1477095383100628992","2022-01-01T01:52:37.000Z","1477095383100628992","no",,"I got stung by a blue bottle. Happy new year indeed https://t.co/WB9pcqQFfV"
"1005758570653048832","1477096544490770434","2022-01-01T01:57:13.000Z","1477096544490770434","yes","pro","Awesome piece! 😁 https://t.co/QQFNuWdpxd"
"1241924496530915328","1477096787856920577","2022-01-01T01:58:12.000Z","1477096787856920577","neutral","neutral","Happy new year everyone. A reflection:  Do not remember the past events; pay no attention to things of old. Look, I am about to do something new; even now it is coming. Do you not see it? Indeed, I will make a way in the wilderness, rivers in the desert.  Isaiah 43:18-19"
"1240253433459793921","1477102589351120896","2022-01-01T02:21:15.000Z","1477102589351120896","no",,"Turning 21 this year. That’s crazy https://t.co/G5t2riyulg"
"158255143","1477104794430959616","2022-01-01T02:30:00.000Z","1477104794430959616","no",,"Someone said to me, “Happy new year” and I was like “Happy new year to you too!” and then they said, “Thanks for staying when everyone else left” and I’m a bit confused because I think I was barely around lol"
"1422526962573090817","1477106935614742529","2022-01-01T02:38:31.000Z","1477106935614742529","no",,"2022 will be a year of Hazara excellence ✊🏻♥️ https://t.co/u4Twj0wGQf"
"2992425055","1477108349665615872","2022-01-01T02:44:08.000Z","1477108349665615872","no",,"Happy new year you degenerates! https://t.co/cRwTPCS1p9"
"3243051924","1477112319947595776","2022-01-01T02:59:55.000Z","1477112319947595776","no",,"@JagexTwisted Can you please look into the account 'Satisfying' I was banned after trading myself gold from my other account instantly. Happy new year."
"1172139817573867520","1477112415816806401","2022-01-01T03:00:18.000Z","1477112415816806401","no",,"Happy new year Twitter fam! 💎🍾"
"1019066785717313537","1477113872855166978","2022-01-01T03:06:05.000Z","1477113872855166978","no",,"Happy new year everyone, may your year be filled with love and happiness 🤍"
"1444500223573696513","1477115525217935366","2022-01-01T03:12:39.000Z","1477115525217935366","no",,"From yesterday till now…we had too much happiness❤️❤️Got to slowly digest   #XiaoZhanXSaicAudi  #XiaoZhan"
"353781007","1477122183436464128","2022-01-01T03:39:06.000Z","1477122183436464128","no",,"@jessicacadams could you please write and publish a new adult fiction book whilst in your iso in Tassie?"
"1289509993578786816","1477124919536148484","2022-01-01T03:49:59.000Z","1477124919536148484","no",,"உன்னை ஒருவர் ஏமாற்றுகிறார் என்றால் நீ ஏமாந்து விடாதே  ஏனென்றால் உன்னை அவர்கள் ஏமாற்றுகிறார்கள்  #HappyNewYear"
